,Time,Source,Destination,Protocol,Length,Info,Label
13245,60.974242,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0252)",No attack
13246,60.977099,10.0.0.25,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13247,60.989048,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0252)",No attack
13248,61.00262,10.0.0.104,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0252)",No attack
13249,61.008059,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0256)",No attack
13250,61.013048,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0253)",No attack
13251,61.021902,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0253)",No attack
13252,61.031541,10.0.0.105,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=024d)",No attack
13253,61.037878,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0250)",No attack
13254,61.052457,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0252)",No attack
13255,61.057466,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0250)",No attack
13256,61.06604,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0250)",No attack
13257,61.072696,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0251)",No attack
13258,61.078072,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0251)",No attack
13259,61.083769,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0252)",No attack
13260,61.092813,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0257)",No attack
13261,61.097848,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0254)",No attack
13262,61.107769,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0252)",No attack
13263,61.116812,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0257)",No attack
13264,61.125914,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0252)",No attack
13265,61.130863,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0253)",No attack
13266,61.152259,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0254)",No attack
13267,61.161886,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0255)",No attack
13268,61.16684,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0255)",No attack
13269,61.171802,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0251)",No attack
13270,61.180777,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0253)",No attack
13271,61.192025,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0253)",No attack
13272,61.20115,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0255)",No attack
13273,61.215447,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0254)",No attack
13274,61.220414,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0255)",No attack
13275,61.2254,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0255)",No attack
13276,61.230349,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0258)",No attack
13277,61.233301,10.0.0.93,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13278,61.23955,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0255)",No attack
13279,61.244606,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0256)",No attack
13280,61.254778,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0253)",No attack
13281,61.260544,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0252)",No attack
13282,61.265558,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0252)",No attack
13283,61.270922,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0252)",No attack
13284,61.279914,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0254)",No attack
13285,61.284853,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0255)",No attack
13286,61.316876,10.0.0.118,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0253)",No attack
13287,61.327785,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0255)",No attack
13288,61.337109,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0255)",No attack
13289,61.342151,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0252)",No attack
13290,61.347221,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0255)",No attack
13291,61.357007,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0255)",No attack
13292,61.361961,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0255)",No attack
13293,61.375576,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0255)",No attack
13294,61.380807,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0253)",No attack
13295,61.394444,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025a)",No attack
13296,61.417533,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025a)",No attack
13297,61.42716,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0253)",No attack
13298,61.44185,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0253)",No attack
13299,61.45174,10.0.0.104,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0256)",No attack
13300,61.461371,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0253)",No attack
13301,61.466319,10.0.0.117,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0252)",No attack
13302,61.472087,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0254)",No attack
13303,61.478616,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0256)",No attack
13304,61.488206,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0258)",No attack
13305,61.502995,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0257)",No attack
13306,61.519672,10.0.0.79,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13307,61.533323,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0254)",No attack
13308,61.565515,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0254)",No attack
13309,61.570688,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0256)",No attack
13310,61.57987,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=576, ID=0257)",No attack
13311,61.593798,10.0.0.105,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0252)",No attack
13312,61.602761,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0259)",No attack
13313,61.617901,10.0.0.26,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13314,61.622935,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0255)",No attack
13315,61.627991,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0256)",No attack
13316,61.642524,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0255)",No attack
13317,61.652268,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025d)",No attack
13318,61.661328,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0256)",No attack
13319,61.671848,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0258)",No attack
13320,61.681512,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0258)",No attack
13321,61.700779,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0259)",No attack
13322,61.709804,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0256)",No attack
13323,61.714798,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025a)",No attack
13324,61.720184,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0259)",No attack
13325,61.725273,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025a)",No attack
13326,61.734252,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0257)",No attack
13327,61.743893,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0259)",No attack
13328,61.752986,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025a)",No attack
13329,61.75796,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0257)",No attack
13330,61.767421,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025e)",No attack
13331,61.776272,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0259)",No attack
13332,61.786579,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025a)",No attack
13333,61.793322,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0258)",No attack
13334,61.799338,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0258)",No attack
13335,61.81201,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0258)",No attack
13336,61.817952,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0259)",No attack
13337,61.824549,10.0.0.99,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13338,61.838216,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0258)",No attack
13339,61.847177,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025b)",No attack
13340,61.856348,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025f)",No attack
13341,61.870137,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025b)",No attack
13342,61.879161,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025c)",No attack
13343,61.888666,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025c)",No attack
13344,61.898652,10.0.0.104,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025a)",No attack
13345,61.9035,10.0.0.8,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13346,61.913183,10.0.0.117,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0256)",No attack
13347,61.922333,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0259)",No attack
13348,61.932504,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0259)",No attack
13349,61.941466,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025c)",No attack
13350,61.950601,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025c)",No attack
13351,61.959561,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025c)",No attack
13352,61.966091,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025a)",No attack
13353,61.971147,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025a)",No attack
13354,61.980729,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025c)",No attack
13355,61.990393,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=025c)",No attack
13356,61.994987,10.0.0.25,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13357,62.004058,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025d)",No attack
13358,62.027622,10.0.0.105,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0258)",No attack
13359,62.051289,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025d)",No attack
13360,62.060235,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025b)",No attack
13361,62.078361,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025e)",No attack
13362,62.083979,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025b)",No attack
13363,62.115929,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025e)",No attack
13364,62.122412,10.0.0.53,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13365,62.132112,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025d)",No attack
13366,62.142053,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025c)",No attack
13367,62.156991,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025d)",No attack
13368,62.163577,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025e)",No attack
13369,62.17238,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025c)",No attack
13370,62.181497,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025e)",No attack
13371,62.191038,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025f)",No attack
13372,62.200889,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025e)",No attack
13373,62.212814,10.0.0.17,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13374,62.217787,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025d)",No attack
13375,62.222141,10.0.0.100,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13376,62.224577,10.0.0.72,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13377,62.229525,10.0.0.93,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13378,62.238349,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0262)",No attack
13379,62.243312,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025c)",No attack
13380,62.252218,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025f)",No attack
13381,62.257564,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025e)",No attack
13382,62.267155,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025e)",No attack
13383,62.285523,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025e)",No attack
13384,62.290579,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025e)",No attack
13385,62.299834,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0260)",No attack
13386,62.313472,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025d)",No attack
13387,62.322339,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025e)",No attack
13388,62.327483,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0260)",No attack
13389,62.337104,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025e)",No attack
13390,62.342191,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025f)",No attack
13391,62.347728,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025d)",No attack
13392,62.356828,10.0.0.114,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025e)",No attack
13393,62.370973,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0263)",No attack
13394,62.375972,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025f)",No attack
13395,62.384955,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0261)",No attack
13396,62.390138,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0260)",No attack
13397,62.395102,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0263)",No attack
13398,62.404941,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025c)",No attack
13399,62.416077,10.0.0.65,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13400,62.424875,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=025f)",No attack
13401,62.429834,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0261)",No attack
13402,62.438916,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025f)",No attack
13403,62.44784,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=025f)",No attack
13404,62.450671,10.0.0.43,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13405,62.464285,10.0.0.110,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025d)",No attack
13406,62.473611,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0262)",No attack
13407,62.482559,10.0.0.117,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025d)",No attack
13408,62.491723,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0260)",No attack
13409,62.501397,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0261)",No attack
13410,62.50633,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0262)",No attack
13411,62.515496,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=025e)",No attack
13412,62.525659,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0262)",No attack
13413,62.532728,10.0.0.11,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13414,62.541708,10.0.0.118,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=025f)",No attack
13415,62.550703,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=768, ID=0260)",No attack
13416,62.55972,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=025f)",No attack
13417,62.569472,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0261)",No attack
13418,62.592412,10.0.0.119,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0263)",No attack
13419,62.611137,10.0.0.116,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0260)",No attack
13420,62.620223,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0261)",No attack
13421,62.625173,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0262)",No attack
13422,62.636276,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0261)",No attack
13423,62.645896,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0260)",No attack
13424,62.660044,10.0.0.104,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0262)",No attack
13425,62.676557,10.0.0.104,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0262)",No attack
13426,62.683064,10.0.0.35,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13427,62.692139,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0263)",No attack
13428,62.701209,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0263)",No attack
13429,62.720111,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0262)",No attack
13430,62.729148,10.0.0.118,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0261)",No attack
13431,62.743514,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0264)",No attack
13432,62.752516,10.0.0.108,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0262)",No attack
13433,62.762454,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0264)",No attack
13434,62.767528,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0261)",No attack
13435,62.781102,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0267)",No attack
13436,62.790961,10.0.0.113,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0263)",No attack
13437,62.798513,10.0.0.90,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13438,62.812124,10.0.0.115,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=026a)",No attack
13439,62.822846,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0267)",No attack
13440,62.836226,10.0.0.94,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13441,62.84132,10.0.0.121,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0262)",No attack
13442,62.846254,10.0.0.112,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0266)",No attack
13443,62.869865,10.0.0.106,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0262)",No attack
13444,62.889082,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0265)",No attack
13445,62.894749,10.0.0.118,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0263)",No attack
13446,62.903871,10.0.0.117,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0261)",No attack
13447,62.909248,10.0.0.117,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0261)",No attack
13448,62.918414,10.0.0.103,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0268)",No attack
13449,62.927546,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0266)",No attack
13450,62.931036,10.0.0.6,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13451,62.936458,10.0.0.111,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0265)",No attack
13452,62.941516,10.0.0.109,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0265)",No attack
13453,62.955194,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0266)",No attack
13454,62.960246,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0266)",No attack
13455,62.965216,10.0.0.120,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0264)",No attack
13456,62.970235,10.0.0.102,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0266)",No attack
13457,62.976708,10.0.0.66,10.0.0.1,UDP,38,1025  >  1000 Len=10,No attack
13458,62.98175,10.0.0.107,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0266)",No attack
